date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-01 21:16:32,no_reygrets,KioshiWarrior,1,0,1,"he was over after the Ebola tweets but for some reason the rest of the world has yet to catch up (I’m so glad he has me blocked)",,,,1212482765872128000,https://twitter.com/no_reygrets/status/1212482765872128000
2020-01-01 21:16:32,blackopscyber1,,0,0,0,"Africa Starts 2020 Battling Extremism, Ebola and Hunger http://dlvr.it/RMGnx1",,,,1212482762680090624,https://twitter.com/blackopscyber1/status/1212482762680090624
2020-01-01 21:15:26,ScottB_503,LewisHo67218892,0,0,2,"Lol. Yeah, great place for Dem advice. And Mr AIDS Ebola would beat Trump at this point. Duh.",,,,1212482487328264192,https://twitter.com/ScottB_503/status/1212482487328264192
2020-01-01 21:15:07,smile_crud,sranaya_ebola,0,0,1,"ой да вапще капец, ужос",,,,1212482407619842053,https://twitter.com/smile_crud/status/1212482407619842053
2020-01-01 21:15:04,ResisterDot,,0,1,2,"Africa starts 2020 battling extremism, Ebola and hunger - @ABC News",,@ABC,,1212482396563615746,https://twitter.com/ResisterDot/status/1212482396563615746
2020-01-01 21:14:31,protagship,,0,0,3,"apparently he said the n word in some video going around. im glad we are mad but people have been saying hes racist for years now did we all forget the tasteless ebola jokes",,,,1212482256675065856,https://twitter.com/protagship/status/1212482256675065856
2020-01-01 21:11:22,CompassionNET1,,0,0,2,"#compassionateSA SA’s Response to Migrant Influx Showed Compassion, Solidarity https://therivardreport.com/san-antonios-response-to-migrant-influx-showed-compassion-solidarity/ That simple &amp; loving touch proved that these migrants were not carrying ebola, &amp; are human beings that needed to be treated fairly, with dignity and respect. ",,,#compassionateSA,1212481463909789696,https://twitter.com/CompassionNET1/status/1212481463909789696
2020-01-01 21:08:59,starvive123,,0,0,0,"CDC/FDA Plan Ebola Outbreak &amp; Mass Vaccinations Across America https://youtu.be/yrUV5gI6zp4 via @YouTube",,@YouTube,,1212480865634279427,https://twitter.com/starvive123/status/1212480865634279427
2020-01-01 21:02:51,carpe_diem0820,,1,1,1,"Outbreaks and Emergencies Bulletin, Week 52: 23 - 29 December 2019 Malaria in Burundi Ebola virus disease in Democratic Republic of the Congo Humanitarian crisis in Nigeria ",,,,1212479321807306752,https://twitter.com/carpe_diem0820/status/1212479321807306752
2020-01-01 21:02:18,echerneff,,0,1,2,"From Hong Kong protests to Africa's Ebola outbreak- VOA looks back at the stories we covered in 2019, plus implications for what's ahead in 2020 - on #PluggedIn @VOANews -",,@VOANews,#PluggedIn,1212479182405550082,https://twitter.com/echerneff/status/1212479182405550082
2020-01-01 20:59:32,keloke_RD,,0,0,1,"República del Congo cierra 2019 sin acabar con el ébola, que suma 2.232 muertos http://bit.ly/2FcAP8u",,,,1212478487103062016,https://twitter.com/keloke_RD/status/1212478487103062016
2020-01-01 20:58:17,sranaya_ebola,smile_crud,1,0,1,"Ой на дя вам не угодышь",,,,1212478169778929665,https://twitter.com/sranaya_ebola/status/1212478169778929665
2020-01-01 20:53:46,mamalionpack,sallyKP,0,0,2,"Remember there is NO EBOLA OUTBREAK in the USA, where this applies, &amp; therefore no rush or emergency situation to warrant this immunity in any stretch of the definition of good faith ",,,,1212477034364129282,https://twitter.com/mamalionpack/status/1212477034364129282
2020-01-01 20:53:45,DaleaLugo,,0,0,0,"After Nearly Claiming His Life, Ebola Lurked in a Doctor’s Eye ",,,,1212477029288939520,https://twitter.com/DaleaLugo/status/1212477029288939520
2020-01-01 20:50:02,JanneMntyl1,TopLineChirper,1,0,7,"They are there. In the shadows. Lurking. Waiting for their time, like Ebola. Waiting for tuukka to allow one bad(ish) goal.",,,,1212476093548113920,https://twitter.com/JanneMntyl1/status/1212476093548113920
2020-01-01 20:47:57,joperuk,AP_Africa,0,0,5,"Starting 2020 with to much extremism, Ebola and hunger in the sky of Africa/Rwanda/Kigali ",,,,1212475570845601792,https://twitter.com/joperuk/status/1212475570845601792
2020-01-01 20:46:34,Jardg12,son_derp,0,0,0,"Gratefully @realDonaldTrump isn’t sending planes to pick up Ebola victims and set them loose in our country",,@realDonaldTrump,,1212475223037005824,https://twitter.com/Jardg12/status/1212475223037005824
2020-01-01 20:45:59,Fran_Bittner_G,,0,0,0,"Tengo entendido que ella es la mamá de Felipe Kast.",,,,1212475078107127817,https://twitter.com/Fran_Bittner_G/status/1212475078107127817
2020-01-01 20:44:15,XavierAbadMdG,XavierAbadMdG,0,1,2,"Ha passat un any (?) però encara és vigent. Us recomano molt la sèrie, però us recomano més encara que tingueu aquest fil a mà quan la veieu. #TheHotZone #Reston #emergingviruses #ebola ",,,#TheHotZone #Reston #emergingviruses #ebola,1212474641111027712,https://twitter.com/XavierAbadMdG/status/1212474641111027712
2020-01-01 20:43:17,EmilEri21842105,sallyKP,0,0,3,"Obehagligt att det skapas ebolavaccin, även om det är en logisk följd av ebola virusets existens. ",,,,1212474396574732288,https://twitter.com/EmilEri21842105/status/1212474396574732288
2020-01-01 20:42:20,sono_farmaci,RobiVil,0,0,2,"Cara Roberta, se veramente ce ne fosse bisogno, significherebbe che l'immigrazione clandestina incontrollata potrebbe causare un'epidemia di Ebola. Un problema che in Europa mai avremmo pensato di dover affrontare prima. Oppure lei pensa di essere una potenziale paziente zero?",,,,1212474159550386176,https://twitter.com/sono_farmaci/status/1212474159550386176
2020-01-01 20:41:14,Bongoangola,QuatloosX,1,0,0,"That is not what the article said. Ebola is spread like the flu which means it is spread by contact. Washing facilities help. The most important intervention is isolation. Washing facilities don't really change spread of measles which is spread easily through the air.",,,,1212473880096342016,https://twitter.com/Bongoangola/status/1212473880096342016
2020-01-01 20:38:12,porterdavis,,0,0,0,"Can the next Ebola false flag scare be far behind? ",,,,1212473116322127873,https://twitter.com/porterdavis/status/1212473116322127873
2020-01-01 20:38:05,NoLsAtAll,,0,0,0,"I still haven’t forget about how my old job at UTMC had an “Ebola Locker”. I think about it often.",,,,1212473089721810944,https://twitter.com/NoLsAtAll/status/1212473089721810944
2020-01-01 20:37:41,SolariPaolo,RobiVil,0,0,1,"Mi perdoni ma l’ironia era abbastanza palese, penso invece che il costo del kit anti ebola sia denaro dei contribuenti (mio e suo anche) buttato letteralmente nel cesso buona serata",,,,1212472988752400385,https://twitter.com/SolariPaolo/status/1212472988752400385
2020-01-01 20:37:31,BadeOyedun,02JoshuaRadwan,0,0,1,"If the location had been in Africa. I would have thought that the Pope was afraid of contracting Ebola. By his actions, he is worried that how could sophisticated people turn him into a revered being? He failed to realize that the office is what the pple respected not his person.",,,,1212472944993157121,https://twitter.com/BadeOyedun/status/1212472944993157121
2020-01-01 20:37:16,XavierAbadMdG,NatGeoChannel,0,1,1,"Una bona sèrie de patogens perillosos, potencialment letals, amb unes quantes errades i llicencies. A http://comentarisviruslents.org les podeu llegir. Però #TheHotZone és bona, eh. #reston #ebola ",,,#TheHotZone #reston #ebola,1212472882204434435,https://twitter.com/XavierAbadMdG/status/1212472882204434435
2020-01-01 20:36:36,Houdeniro,VlRUS_EBOLA,0,0,0,"Jajajajajajaja",,,,1212472715959062534,https://twitter.com/Houdeniro/status/1212472715959062534
2020-01-01 20:30:05,BAllenPOTUS2020,Theshells1111,2,0,0,"Shelley You Have Brains? What Pray tell us does Phosphorus have to do with Ebola or Variola? Absolutely not comparative or analogous....",,,,1212471073880494080,https://twitter.com/BAllenPOTUS2020/status/1212471073880494080
2020-01-01 20:28:35,VeracityQuest,epochchanger,0,0,1,"It will! They will kill us with an ebola plague!",,,,1212470696292573184,https://twitter.com/VeracityQuest/status/1212470696292573184
2020-01-01 20:28:05,MalditaIncecta,laaviejasapa,1,0,0,"Wajajajja con ebola",,,,1212470571470069765,https://twitter.com/MalditaIncecta/status/1212470571470069765
2020-01-01 20:25:03,katielolson,SheenaParish,0,0,0,"Ebola as we know it, is a hoax",,,,1212469808664473600,https://twitter.com/katielolson/status/1212469808664473600
2020-01-01 20:20:36,Studio7VOA,,0,0,0,"Africa Starts 2020 Battling Extremism, Ebola and Hunger ",,,,1212468688139489286,https://twitter.com/Studio7VOA/status/1212468688139489286
2020-01-01 20:20:18,voandebele,,0,0,0,"Africa Starts 2020 Battling Extremism, Ebola and Hunger https://www.voazimbabwe.com/a/zimbabwe-hunger-africa-disease-ebola-hunger-extremism/5228413.html",,,,1212468612826574848,https://twitter.com/voandebele/status/1212468612826574848
2020-01-01 20:18:47,LiveLikeShah,hxnn_a,0,0,4,"Girls with tiddies are the reason ebola virus occurred! ",,,,1212468229534310408,https://twitter.com/LiveLikeShah/status/1212468229534310408
2020-01-01 20:17:56,EBOLA_HUNTER,rgreentext,2,0,17,"Mfw anon could be the same if he focused on himself more",,,,1212468018296565766,https://twitter.com/EBOLA_HUNTER/status/1212468018296565766
2020-01-01 20:17:34,jaymiehu,,0,0,0,"I cannot believe people are just now talking about enterovirus found in tissues no blood. Dr. Chia repeated did the stomach biopsy testing as the British studied did. Ebola can be cured now. I do not when Novartis Rega Compounds will be on the market.",,,,1212467923035443200,https://twitter.com/jaymiehu/status/1212467923035443200
2020-01-01 20:13:46,_SaulVM_,,0,0,1,"tendré ébola?",,,,1212466968017735680,https://twitter.com/_SaulVM_/status/1212466968017735680
2020-01-01 20:13:23,CoachBelcher1,champagnecourt_,1,0,1,"That’s really the nicest thing you could say. I went once and felt like I left with Ebola...",,,,1212466874086313984,https://twitter.com/CoachBelcher1/status/1212466874086313984
2020-01-01 20:10:04,globalissuesweb,,0,0,0,"Africa Starts Decade Battling Hunger, Extremism, Ebola http://twib.in/l/aELyndBp6ox6",,,,1212466035426811905,https://twitter.com/globalissuesweb/status/1212466035426811905
2020-01-01 20:09:53,zKeereFN,,0,0,0,"hoy doy ebola jugando",,,,1212465989423636483,https://twitter.com/zKeereFN/status/1212465989423636483
2020-01-01 20:09:34,wepozamer,,0,0,1,"Is Ebola a country",,,,1212465913615638528,https://twitter.com/wepozamer/status/1212465913615638528
2020-01-01 20:08:49,Afdem_Afrika,,0,0,0,"Arika'da artan ebola tehlikesi, Tüm olumsuz koşullara rağmen Afrika yükselen değer olacak. https://www.voanews.com/africa/africa-starts-2020-battling-extremism-ebola-and-hunger",,,,1212465723211161601,https://twitter.com/Afdem_Afrika/status/1212465723211161601
2020-01-01 20:07:14,evacorada,agencia_sinc,0,0,1,"Recién empezado el #2020 recordar los 10 avances científicos más importantes de 2019 según la revista Science, entre los que destaca dos medicamentos para el ebola o un nuevo tratamiento para la fibrosis quística. ",,,,1212465323594723329,https://twitter.com/evacorada/status/1212465323594723329
2020-01-01 20:05:50,epochchanger,,6,9,18,"What if #vaccines spread the Ebola virus and caused a full-blown Ebola epidemic? Would THAT be horrible enough to shock people into letting out a universal howl of protest: ENOUGH IS ENOUGH! What THAT be enough to scrap the whole vaccine program? ",,,#vaccines,1212464972774535168,https://twitter.com/epochchanger/status/1212464972774535168
2020-01-01 20:01:26,IntraHealth,,0,1,1,"Here are ten big moments that will stick with us—and could continue to shape #TheFutureOf health for us all &gt;&gt; https://loom.ly/yqMD-98 #ebola #HIV #globalhealth",,,#TheFutureOf #ebola #HIV #globalhealth,1212463865725902848,https://twitter.com/IntraHealth/status/1212463865725902848
2020-01-01 20:01:25,AbraarKaran,,1,0,1,"3/ How do we balance respecting local practices/cultural beliefs when they may challenge public health responses? We explore this in the context of #Ebola What does ""security"" mean in terms of outbreaks? Security for who, especially in relation to Global North/South relations?",,,#Ebola,1212463859333812224,https://twitter.com/AbraarKaran/status/1212463859333812224
2020-01-01 19:57:46,MinnaAja,MSF,0,0,0,"#Ebola meets #Conflict = disaster? #DRC",,,#Ebola #Conflict #DRC,1212462943117414400,https://twitter.com/MinnaAja/status/1212462943117414400
2020-01-01 19:56:22,CoraHaysAuthor,,0,0,0,"RT@ReaderFaves I wish people were as concerned about CV disease as Ebola. http://smarturl.it/SAVtg #health &amp;-",,@ReaderFaves,#health,1212462590288375808,https://twitter.com/CoraHaysAuthor/status/1212462590288375808
2020-01-01 19:52:53,jaymiehu,CortJohnson,0,0,5,"Chia already found the cause millions years ago. Unfortunately no one listens to him. Solve ME also stated viral went to tissues why OMF wasting money in blood to find something. You can find Ebola virus in eyes.",,,,1212461714978955269,https://twitter.com/jaymiehu/status/1212461714978955269
2020-01-01 19:51:53,GeopoliticalJD,HelenBranswell,0,1,2,"Ebola update thread ",,,,1212461459579559936,https://twitter.com/GeopoliticalJD/status/1212461459579559936
2020-01-01 19:50:34,JAVIERCFz1,Luana84473134,0,1,2,"Malditos ojala les dé ebola",,,,1212461131157180416,https://twitter.com/JAVIERCFz1/status/1212461131157180416
2020-01-01 19:50:32,sunshine_7676,,0,1,1,"Remove exemptions & we become slaves. Sounds crazy but when FDA approves vax that knowingly sheds Ebola to others and then Govt removes liability from harm, and then later can say you MUST get it if you want civil rights, what else do u call it? @vingopal",,@vingopal,,1212461122189742080,https://twitter.com/sunshine_7676/status/1212461122189742080
2020-01-01 19:49:54,LaBenicienne,,0,0,0,"RT OMSRDCONGO: Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp;amp; S Kivu) au 1er janv 2020; données du 31 déc 2019. Trois nouveaux cas c…",,,#Ebola #RDC,1212460960721584129,https://twitter.com/LaBenicienne/status/1212460960721584129
2020-01-01 19:48:33,mischa4444,,0,0,0,"Read up on Ebola as the information is about to change. ",,,,1212460622358577152,https://twitter.com/mischa4444/status/1212460622358577152
2020-01-01 19:47:05,littleadvocate,ActivistElf,0,5,5,"This is disgusting. Also package insert is for the US so they plan on using it here. We don’t have Ebola here but we will as soon as the vaccine starts being used ",,,,1212460254820044800,https://twitter.com/littleadvocate/status/1212460254820044800
2020-01-01 19:46:52,HeritierBarak,OMSRDCONGO,0,0,1,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 1er janv 2020; données du 31 déc 2019. Trois nouveaux cas confirmés, tous vivants: 2 à #Butembo et 1 à #Katwa. Aucun décès n’a été notifié parmi les cas confirmés pris en charge dans les centres de traitement Ebola ",,,#Ebola #RDC #Butembo #Katwa,1212460199954530305,https://twitter.com/HeritierBarak/status/1212460199954530305
